user_id,group,click_day
400c4238-cef1-4653-bdb5-fd87b704587c,A,
2751cf04-3ddb-4ee6-af14-e984f6a82c84,A,Sunday
3267cb56-e5eb-4225-962f-b4aa6e76f19f,A,
c0627719-31c4-465b-9044-d02aa5e09b55,A,
757db453-67b2-4bf2-96f5-b9e7427c6ce9,A,
ef98f962-8f61-439e-80cc-95da5601e535,A,
bcce6237-b4b4-4a5b-a69d-fbb25fea8b33,A,
0e3a9bd8-2aae-4987-ac68-d7af18dd399b,A,Friday
d290cffc-150f-4a7c-8041-3f6463f1e48e,A,
8985818a-208d-4f2b-8cb0-8919dc964092,A,
6b95a160-2d89-44d3-9c94-747ab5ec7252,A,
11ae04eb-1eee-4998-828a-5ad883604630,A,Sunday
c36a0268-e739-48bb-8f6b-1683a030ba9f,A,
47964086-0fc2-491f-ae82-470831788e78,A,
b2a58acd-81d8-42b6-994e-296f45071ee1,A,
e4cc93a5-2506-4ebe-9c0e-83eb2aae3a59,A,
78be74d2-a741-4d89-b378-501e18fe228d,A,
d3e98af9-4533-4bd6-8c8e-5d83ce58f4fb,A,
69df9bfd-52dc-4ff8-849c-cc63242665ac,A,
51a891e5-4e24-4aaf-95ab-08a63d953026,A,
47671f96-f78e-4837-abb2-4d196fd484a4,A,
b6e8467c-ebca-451c-b223-5cd1e7eaf577,A,
a4b23bb6-78f5-4ef3-b1fa-c1e36d40a104,A,
eb56220c-f227-4882-b646-bbdf2fc29bbf,A,
ccd55805-f033-47ec-8976-d3d651fa5e79,A,
ed23c242-8759-4b18-abc3-da040a0111f0,A,
4f4b8ade-c149-4838-b9ea-ce11f3800b05,A,
0907086d-6f43-408d-8815-2dcff32784f1,A,Saturday
67b84a0e-159f-45cb-94c8-a3608bb260c9,A,
8fad0e50-8900-4e0f-86dd-68f548eac626,A,
befddb8b-a1a2-44ac-839a-93712880f5ba,A,
81a94364-e0b7-4d7f-8dea-d3586ccc4b62,A,
6afcc333-41bf-4d10-858f-f1c986325692,A,
0222bb01-2cf9-46d3-9f46-59e56b474d87,A,Tuesday
47a0e124-7205-492e-b3ff-d4fba3710ddf,A,
666b3ca7-30c0-4d34-8779-3e257bd928f3,A,
74bdc974-bc3c-4e58-baf9-b86162f17037,A,
257ddf10-37f9-4c91-ae45-f0102ad45d06,A,Saturday
6ec647bc-3ceb-4e4d-a699-d6852f7c21d9,A,
f5790123-8607-4b3b-b14f-d1209c785923,A,
f9e4e466-cbe3-4a6c-8f27-c3a93c867e5e,A,
dd851bd3-ee38-47f9-b234-673260751778,A,
3171ee77-d0fc-4cd6-b2bd-b613230271eb,A,Friday
0a7585ad-5f83-450e-9ac3-3a0a51f06bb5,A,Sunday
4a96a3f8-9791-4c1d-9307-2e47a5c751b4,A,
90acc8aa-fd57-4e6a-9086-2a8f0e2695c0,A,
0d1ec09b-06ea-4563-b39b-f68d300a8021,A,Friday
3d41dd7a-ef59-4bdc-846f-814b74782b9f,A,
8f8c41e8-db8d-416e-b531-8976991103f3,A,
366d9ea7-37ac-40e4-8eca-179b64d2bf63,A,
eae72be4-366d-4023-b8f1-ee651773d7f2,A,
df78081e-76e6-4b82-babe-5bbda4b83a85,A,
582405f1-0308-45fe-8261-8ad4a89707c2,A,
82698203-5cbd-4a95-9338-589f1cb519ef,A,
bee50fa7-4b64-4f04-9ba9-2575f7493958,A,
978b69f3-efc5-4691-80ac-565b48938677,A,
82966ffb-d205-4c90-af96-112e520c8144,A,
2286d973-aa8a-424b-b5cd-1c2503d27831,A,Friday
9273c777-16e6-4cf4-83e7-9470081135c0,A,
32f2e666-08c2-4984-a660-955d965b8755,A,
cf574f90-be53-4ac1-adc7-95466b1026a4,A,
0013c1db-22a6-47bf-a59d-23fe61716197,A,Friday
1130244d-ea47-44d3-921b-41cfd69d6125,A,Tuesday
e1336f4b-c6c5-4b46-82f0-32b3432762f9,A,
09c4b874-dbe1-4fd3-b49b-5dc586d20a3b,A,Monday
b67de8df-e702-404d-a7f3-a7e2cdef310f,A,
dee43871-6c53-457a-a6af-ade384dc8ba2,A,
77bf1bce-1e56-4122-a55f-71f8e09335fb,A,
ebb245e3-44e0-4629-98af-399f3ce151a6,A,
dc4ab88d-14f1-4919-86c2-5b23ce977379,A,
48e84821-2c92-4714-9a05-7a0c37f7ceaf,A,
9f2e512b-02be-4173-93ad-e23689438f14,A,
58f4982f-5ffb-4d49-9888-a6403f5467c8,A,
29b7ebb7-b415-4cf9-a0bc-116e1ed39bf1,A,Sunday
3a7c8b83-077c-4495-a4f1-e7764f18d6f3,A,
3236c37b-3118-4aba-bf0f-b59966bac148,A,
c9eea326-bd53-4821-b804-6136f1b38f55,A,
002973fe-9939-4311-b36c-6d2ea50c2ff3,A,Monday
3af5691e-b300-4fcd-a24e-78448a3338bd,A,
2cbe7876-c4c0-453f-97be-f21969aa8e25,A,Wednesday
f850ea20-aa41-4b16-8bbd-2230629d5ca3,A,
f6435062-9848-43eb-b956-7a09859eed5c,A,
a4cf180b-428e-4082-988b-3f7dc45d8ec3,A,
3619ef03-fab4-453f-9e94-1f622f45da5a,A,
15dc585a-27db-4da1-9e11-2312e4a4f84b,A,Monday
a7a3f95c-d1a9-410a-af8d-b266e12ec312,A,
ec31989f-1634-48cf-9adf-40c928a7bf66,A,
89439558-a3ad-4ef6-bc0b-0a1dd8a9962f,A,
b08dfa4e-9b0a-4326-8d28-b0db7bba1a83,A,
c65cdac3-60c4-4e06-a4cb-bfea0279bd98,A,
4e6344db-af46-4c2c-9fdb-52ec9079b7d0,A,
5a4f82e8-9d0d-49db-a4f8-98e094dc0754,A,
dae9b942-8724-47c1-8839-dd07cd3db578,A,
1c9fab39-c5f0-468f-b98a-98ecc2854967,A,Thursday
39539996-5960-4db3-af14-311173cab10e,A,
0240d784-6bf5-40d7-8cfb-0bcec83174ad,A,Saturday
a15cfb80-20b9-459f-bc7a-ca5d44a33fba,A,
11ba7a9b-2ada-4a5d-a902-6f7d4a49086d,A,Thursday
270b528a-e38e-475b-970b-2e515e571f83,A,Thursday
a8bfc97e-2489-4578-a188-4c3e1d8c5c99,A,
9d809402-0af4-4f18-bd4a-0a587d5a5cb1,A,
65bd69fb-77f9-4488-a458-42fd9d34d3b1,A,
355848fa-73ef-4dff-8f4c-32a5e09f466c,A,
8921db4f-df5e-4938-99c0-031586589889,A,
df36e95f-b5b8-4c62-9b49-d6d1c5952926,A,
367c3084-4114-4968-9b3d-8c24f3d69b49,A,
bdd3fb9d-a7ba-46f3-bcf1-974540674188,A,
f3a4d427-f2b6-413f-9255-21c101352398,A,
6dbfdb5d-b132-4521-bab4-6e279fd79b01,A,
43c819db-047f-4656-9c6d-ad51fa9c0b42,A,
0311b04a-cf7c-4267-8340-e5df023e197b,A,Thursday
a5f45ff9-c12f-439e-b140-09982d90b2a9,A,
fcfab4d3-e8b9-4305-bdc8-8395059a5178,A,
23b74bb4-b860-4991-a168-e5d02381d374,A,Thursday
bf3138f4-208b-469e-a7bb-4c9b833a2e21,A,
1e2a9f2a-94d6-4fdb-a0dd-96001a85e6a1,A,Thursday
48ac32a3-ce4d-4451-9ec3-4a308a37e53e,A,
2e0a103a-f764-4263-ad62-7244d3d1e68b,A,Friday
be44d2ce-5aef-455d-952a-d9c7586f57cc,A,
22daba6e-3da8-4e0c-aeb9-5b091d90454b,A,Monday
4e0b5fce-3da4-41fe-abf1-b07c0e3308b1,A,
22a54a3a-567b-4209-9dc5-5c9c425e87bd,A,Wednesday
2cd7f18b-d384-40c6-9e9f-2036dfc1bb0f,A,Sunday
81cbed90-b618-40b8-a1b9-698b378e72e4,A,
11595de7-2c0c-4ccc-9541-5df3bfb8e31d,A,Tuesday
07cf90bc-cbfe-47d8-8e78-a53a83cdeed3,A,Wednesday
8148c5a6-b619-4032-9f71-149f006f68b3,A,
22ff0bf2-7f93-4ccc-8fad-c9d7078333f6,A,Friday
ff9bc8d3-61c9-43dc-b413-8666f07a3feb,A,
66608420-61de-4053-abbe-cdf5015f4a9d,A,
abade5bb-3c76-4c5b-b573-45c84a1afce0,A,
62573c7b-bbfc-4617-9e0d-44ea35f691e5,A,
3334d4c6-21ac-46c5-84dc-0894c2c7af3c,A,
f3d40e11-296e-4dde-9a6c-05ac1b37dbcb,A,
70e1a157-2504-4259-8ae9-fcf38c08e44a,A,
d7a56e43-c407-4518-9330-e329d513ef19,A,
3496616f-9581-468a-87dd-bd3a758ce7bb,A,
53df9713-4ba1-41d4-b7f4-961c3a8ace05,A,
b15a6fdf-b10a-4f48-9288-a4dde1682257,A,
9edc6295-dd4f-4864-9a74-3519447aebdf,A,
0a995176-de1e-4e8f-a63c-9aa848547047,A,Wednesday
91a09460-bd65-463d-a385-587e4b773b64,A,
125d45d7-b60d-4864-94c5-73edca26ad6b,A,Wednesday
c9bd3e03-970e-4e13-8e63-99c6b9ed2437,A,
f1cb7e48-1d4c-4574-bec3-a0426e61009b,A,
892b757b-183f-4475-a2f2-4332ab052098,A,
9e6e7386-5ee7-48e2-8998-d59abcdda9a9,A,
4451bbfb-7db5-4758-879f-e445c822ba3b,A,
c4f1208e-d1d6-4c40-8dea-cf5c9e1619cf,A,
44dc9648-af63-4a6c-8e18-b38e8656526d,A,
2cea2e2b-6093-40b1-92dd-4d611e503c12,A,Tuesday
924d5437-c8e2-4c86-9f64-418299eb6741,A,
61f95860-5d4a-4b87-9374-236e9228127d,A,
74bfbd54-2fff-4d3e-a18f-59b680c400a6,A,
0f793c50-d526-4047-9221-bf0fa70b3a85,A,Tuesday
73712526-004e-4137-a879-32c4da8463e8,A,
b88be6e7-263e-4cbb-bd2e-13e3cbcbe235,A,
80a992b4-f314-4c50-a057-9a497396e4f5,A,
9a716d1f-5fd1-4eee-83aa-d547a1a0c9c4,A,
09b9e947-4c31-41c5-b8e9-4b7915faad41,A,Sunday
7fc0729e-6156-4890-b636-6601ab05f57c,A,
2b59efb7-a3c6-4d86-be4f-e031a726b76e,A,Friday
09af0d87-cb14-4486-8bbf-2942ae798652,A,Friday
c0b877f4-c30f-4704-a654-ba7fea8bbd06,A,
163bd7ce-39dc-43a2-95f5-05117d0e73c2,A,Saturday
65482cd4-5439-44ae-bb0a-4fd318d9afc9,A,
af1b5ddb-e8db-4839-a671-2974e63d8cd4,A,
748794e5-47f2-47e0-bdea-ff3e676a2a38,A,
1fd04249-b01b-4915-becb-87de23189ad9,A,Friday
f48e3710-b529-4300-883d-43dce6f54f40,A,
96a2ab25-4a4c-43cc-b6f9-1fe286f6b12e,A,
cd71b96d-3671-4c12-9283-e0d846385997,A,
9ffe8a51-f7b1-4d75-893a-4ae702d13364,A,
93c42d83-9ba4-48b0-a1f3-cdc7628c1c82,A,
cb731d05-7c44-42a0-8108-bf75524b3b74,A,
6b3398bc-956c-43b7-aee6-77b94160c682,A,
048d276f-7be0-4b20-be47-93475fbcc4ab,A,Thursday
63d5a6df-81be-43ce-9ab7-63faaea73459,A,
ac838700-b467-4285-a1b7-0c14933c0a0f,A,
e34ec529-65ea-4a69-b385-683804094323,A,
2e89d8b2-2e1b-4a5c-8d35-8a822ffc5614,A,Saturday
9bd35f62-eca4-4b35-b0cd-6797f5c89dca,A,
bbed5d06-27b6-42ca-a8f9-c10fc91dd715,A,
b9d3cd3d-ea19-4695-b2f5-6294d38a96b8,A,
91ea6fb5-2677-4d8c-9b50-3b9c76fd2890,A,
ab5e134d-63af-433a-9b2f-ed1d5ffec978,A,
6e874b61-6228-40f7-a335-f0065251bd23,A,
7c0bcc48-a838-4126-9bbe-c5576b0aace4,A,
610270ed-5195-4bc3-b81b-95c4c8471c0e,A,
034fb78c-2663-4400-9274-7b8f6ce73fe7,A,Saturday
5215754b-60fd-44a5-be14-84455ad28d8f,A,
d67d4d6e-6bfb-44b7-a923-a8b80f86aec1,A,
dda7b07a-2c0e-4644-bb12-4d24fd0bff01,A,
7ff11a16-1b4c-4aa0-af51-7af522db1e59,A,
89aed59d-084f-45a9-ba05-589ae17cbd92,A,
3f64e6b9-7196-45e3-b4d2-7ec0ef22ec4d,A,
f58fe327-b6e7-4d3a-857a-91bfb13cf8dd,A,
48fe413b-57e1-4e92-8d94-ca71b6a277d3,A,
3dd2c404-eb74-41e8-9e56-3fd206c217eb,A,
553f04af-7c7b-4322-b21f-bf77961cc4f3,A,
6a209286-8d15-412d-a4a6-4dfbce304184,A,
1e66ce63-660e-4e63-a0e3-4dce6bf57665,A,Sunday
885a9b2e-0861-41a6-bcdc-b5777ce33ac0,A,
414742c7-184a-4660-b605-f936402689ba,A,
e536f9b7-5e1d-4c1d-81e1-72a3818d5a0b,A,
edef7c2d-653b-43e8-acaa-ec02632a7787,A,
d9fa8dae-e9cb-4354-a8b9-6cdebe003b05,A,
c87fb230-1ee1-453e-91b6-4a37f2e86d27,A,
0a905215-946f-4790-953d-d84b72a919b4,A,Tuesday
9874bd57-3b0f-4865-a6ce-ca3e106fe702,A,
ea43d68d-45b3-41c5-8305-e83e051be48d,A,
3b6b639e-6387-4da9-be6d-35f29e7a456a,A,
3e7f73f5-c421-42a0-9d22-a0729fb64136,A,
c958838e-4f15-4b61-93b4-a19ac66250c8,A,
58d0d932-6e93-4cea-9f94-a16871cc6d04,A,
054bc9ff-18ed-4ffe-9556-7496e9630253,A,Monday
79bca565-6ccc-44a1-ba6d-962252d1e429,A,
c1f5315e-113e-4430-a1c3-6f8238f2ec6e,A,
b137298d-1166-492a-8cc2-d783f98e3957,A,
780aabee-20b2-4f01-8671-d0515d6ab0bf,A,
3c856d49-e91a-4172-9349-32c81029ec3e,A,
a9b49277-d637-4b47-a8c5-e4a49ca1d466,A,
6169e474-7764-43d1-997b-bdf5e6587d4f,A,
fee367a2-0415-4c55-b86d-e5f848fc3888,A,
df321a39-8be2-422e-9e18-6c6c19a66d73,A,
58e3d210-4586-4eaa-8464-dfe6001aac8b,A,
5af456e5-5b70-42c6-ab14-954165da92ed,A,
639545a8-aa64-4d77-8c73-4204a214f53d,A,
cacc4647-c3c9-449e-90e2-367018f65177,A,
c645383d-dc89-4969-8f5f-2284fb53e4a6,A,
997abe50-c45d-4428-baf6-5371522afcf7,A,
aa52812b-ff87-4eb3-858a-a86ba04b7352,A,
1b207e93-4381-4d8e-983a-e05995e6056c,A,Tuesday
8376953d-0f84-4b9f-8e31-682dfa13d2fc,A,
55cc078b-cc38-49a1-83d2-4dd06dac42eb,A,
c732d9b1-7c4c-4bbd-a8ea-816cc796d4de,A,
ad41b8bd-b2de-4df4-8ec2-6656d5aa222b,A,
c5ba7bbb-51f6-4259-bc7b-3e42edd56087,A,
3506aed9-0e7a-4947-ada6-ba16b59c1d29,A,
fed31a2c-b958-476d-97b0-b328e4cdbf98,A,
e2298fd0-b555-4798-af74-5fec7f79242b,A,
821450c2-52ed-43e3-95ad-b1a570b8cd92,A,
1aeb76d3-5599-4391-9426-f5a591504bab,A,Tuesday
ff49d4b8-6b49-4b6a-bbe1-a5e0b64b9fe1,A,
96e026c8-0eb7-4da3-afea-5ca3a3011204,A,
681657ae-2493-4124-aede-0c7011fed5a1,A,
982a0781-abcd-4c07-8040-eda12a6a429d,A,
ad46dddc-1b49-42f1-bf62-3bcdcf4c1583,A,
072066f9-7b38-4bd6-949d-e16e18483055,A,Wednesday
6b6f6ef9-6428-4e90-917f-d401b89e96ae,A,
cdf36078-de95-4c11-aa00-a7d02f356623,A,
3e95c317-7df9-488d-995e-2f21c0151d8c,A,
97f945eb-dc06-4a4b-942a-830a21c688ce,A,
17ae9bde-1d1d-4abe-bac4-35ef19693171,A,Wednesday
ed31dd8f-8ae3-45cf-872f-3ea486fae5b4,A,
246952d0-55c5-4eba-b137-ad90912ff22b,A,Saturday
ee4adf5c-fddb-4635-a36f-c0569d6a7fa9,A,
ce97f251-9ab8-4835-8602-d3a225a103cc,A,
6ecf5648-bcad-4b1f-8908-93f2dca0a9ac,A,
0cda22f9-2f99-435d-ba59-407401168917,A,Monday
d3c12428-2665-4553-9c99-75ff59915bb8,A,
e3b0f598-24d4-47d0-852c-fb35fcb6e700,A,
03deef8a-ce75-4891-a9c8-f4767ced3180,A,Sunday
5e7d463f-f2b7-4479-9fe2-0d3fd2158d37,A,
4d03a16a-0aa1-48d9-8a27-5cb342653a2a,A,
0930e5db-4d30-4967-ba13-e115cd323743,A,Wednesday
ac1de762-bf1e-454f-b99e-8012c6db4946,A,
5aea49d4-718f-4755-b2b8-ca9445d0c262,A,
cf74eb5e-2741-402d-8dbb-d32e6504fb1a,A,
b60e2b1f-1f85-46f0-ab5a-32ec01d011c1,A,
00ce8af2-e89c-4e53-8ea3-f152b26ae91d,A,Monday
b5bc1ae8-67df-417e-96d6-a1ef9f34e313,A,
e8ce486a-587d-42c6-aa5c-73a5860600e5,A,
c8c1363a-6786-47f1-8d68-2c33198be9d6,A,
0df3f1a8-aca9-4af4-b265-6a15a13f74e3,A,Thursday
2dd618a3-15a1-46f2-a94c-6d9b5f885f9b,A,Friday
66b24800-8447-4ab4-af76-e7890b30cc35,A,
e706a6e0-c039-46d5-a541-07e7dfe57ae7,A,
385c2bd8-cd3e-4c42-989d-cf3d53851012,A,
ced6f69e-334e-49ff-a8b4-ddb40565e90c,A,
7f462a56-60fd-45db-be45-cc81712cfb07,A,
74788aaf-1ec4-4bd8-9d21-7c627aa1ea7b,A,
d45b99e4-cee5-448d-afdd-d6c764dd3f38,A,
4635dc44-e8e2-43fd-943d-ec9504103cca,A,
b3626f2c-88e2-42c2-bc21-80bff8071662,A,
fca67317-b55c-44ed-9660-66622ee15cb3,A,
07d30268-9ae0-4486-ae6b-296623767b5e,A,Sunday
8eded6fd-e35f-466e-9f94-3da676a5bd65,A,
06e69cc5-8fd8-4f38-8381-2bc17bbe9267,A,Monday
bcbad1f3-d413-491b-a12d-4892d060033a,A,
0c46096a-ac3f-4010-a832-5caa373ab8e0,A,Thursday
9d1c1ab5-df6d-47b0-9cfe-395c03449e58,A,
954d247d-e20a-4bd4-b912-c4c76e689a1e,A,
03a428d9-79d9-4113-a158-319a888d1d9f,A,Thursday
a0d1f3df-cd9c-40e9-84b5-dda40a415cfc,A,
3fa69bfb-5d17-4985-bb9a-e460c5b8bc10,A,
72c737ad-213d-47f7-9bd5-ed26d87b8dc4,A,
d6f99abc-ebf9-4906-8c3a-1743e152d31e,A,
c7c991ec-2fc7-4a05-a966-3cfef8a6448d,A,
d6e9a64a-1851-4c89-ae9c-3187d7355680,A,
685bb45b-6982-4a32-9ccc-6f5a88757f57,A,
e4d27e62-1774-48eb-acd7-ff933dd2d439,A,
8a7f456b-a565-450b-9e94-0055a1578b20,A,
ca5a589a-915d-4596-8bc7-fc660168246f,A,
9d412a3a-6fff-4025-a606-d7257eb08b9d,A,
550136d4-2c87-4b33-91d3-361f11990a2a,A,
73a2d790-1262-4371-b2e5-0a0767673899,A,
f9700690-9d61-4c89-a0ae-226b240c38fc,A,
4c3d9ece-42f6-41ea-a205-81c28bd81973,A,
bf2a122e-8f97-40fc-b2f2-dc71e17cd7ed,A,
95839bb3-2c8e-47fa-a24a-4aee655560d0,A,
0c582af5-d02c-413c-b2c3-bff19ef5a973,A,Tuesday
a146471b-a48d-4f24-90e6-7ff7516e756e,A,
853aad69-ad32-4472-ae9c-6fab63bc2e59,A,
7bbbf97a-6985-4eca-a2f5-368aa5d2dcf2,A,
9e24a431-b59e-4ff2-8904-334f87a902d6,A,
ae9b3a16-10d1-4827-a8e6-eb44e63d3367,A,
db1a2188-7018-4df4-a233-2aa3a1f574a2,A,
476013e3-c71c-4312-b7bc-071d062c0204,A,
5c786c19-96e6-4b46-b276-85766d2500fc,A,
250d97b1-6b5e-43ed-b6f9-9262732ebfb4,A,Tuesday
f76188e8-c57f-47f7-927f-6a47dc429f75,A,
a185405e-670d-471a-a73a-0e2b0aba47b4,A,
694f2e3b-d3d0-4394-8945-169adbbda0ca,A,
085a7b8e-8aaf-4b8a-bdd8-e83d7272b621,A,Friday
9953a18e-028d-4075-875f-cd991eebd6f4,A,
32d13fa3-e6c1-4401-96b3-9a7961bc6438,A,
33e354e5-7f82-4f94-83ba-fc7da95368ca,A,
00918c81-3132-4516-b0b4-1973859a99db,A,Thursday
cfab1705-a61b-44a9-872c-7f9cca2e8f32,A,
48fdb1f8-dee8-412f-9a1f-6becf8f1a14d,A,
f23326f1-77e9-467c-8062-43491e9d24a0,A,
5b00012e-9791-46b8-9c28-4025dd221588,A,
62a27065-b46d-49f5-9e29-f7e26729faee,A,
50b35597-4469-4f5c-8903-e90fb19b98ed,A,
751e638a-b146-4707-b3da-de5fef611853,A,
cd0680a6-38d5-4154-8007-130200f43d10,A,
e9598bd2-7ddd-4ae1-91d5-ac19d83b20e3,A,
319bad3a-37ce-4e60-aa30-c6eca4b983b8,A,Wednesday
6cdbf95c-c329-43f4-b420-31048783fee4,A,
1ed65fa9-0b0f-489a-8d6f-9b1e6b3a65b4,A,Wednesday
b25919ff-eb23-4120-b95c-be9b59b26743,A,
9d043f38-54f7-40ed-af56-a99b386cf58d,A,
43791342-4be2-4359-a1e8-3b53d8f9ccab,A,
72af9430-121c-4757-ad90-02bca5e08354,A,
86a0bc5e-9622-4ea8-a7e9-16ada61abbcb,A,
28ddb278-b2d1-4b9a-a9fb-b19aabf47849,A,Tuesday
320080b1-6768-4582-afc5-381ab6b0eddd,A,Monday
afd01c55-9428-4a56-b470-c094c574ee87,A,
d02131ad-f296-4847-b6cf-b60d6d9da9df,A,
294d812b-15ff-4012-8870-403317bc0e59,A,Monday
f0ef5812-fc6d-44db-bf97-9e82320db15e,A,
1823ba21-a847-4b3d-908f-3d9683399be0,A,Saturday
55c91b0a-a63c-476e-a6d4-ccceeaed7c4d,A,
2789f44e-791a-481b-9c92-d1f0fb57c00a,A,Wednesday
cd4a8e51-3ff2-4701-874e-e90043ab9196,A,
dd6e7e1b-d9b4-4bef-8b4c-3be3107ce4c9,A,
81b0cf97-528a-48d0-9a36-1c4864b6bd72,A,
506df5f2-2195-414e-98d7-10d3520aa3ef,A,
bb84f669-1ae0-497a-b11c-cace23d69cad,A,
95a13890-f5c9-49c3-873f-44241f1fdb4b,A,
a2fd1598-5998-404e-a968-5fe21ad2a4f2,A,
cbc76815-c074-40ad-8e63-1e4ef92458d4,A,
79242b59-f026-476d-bd1c-eb26ecce5355,A,
03c07b62-ff29-43ba-bcdf-3f5d0a429f8b,A,Wednesday
eecdb3ad-5dc9-4133-8ef5-c77685984e39,A,
e2a5afbe-35e1-438f-8ae5-7a365a578f9d,A,
de8488b3-7546-4b72-a63b-32efbfb15456,A,
b47d3e8d-a187-4f27-8562-b3ad0719c41f,A,
15710286-6dd0-4c48-9576-ce59777e282d,A,Wednesday
be302ba5-dbb7-42e5-88d1-729f27308690,A,
c1359710-d6ab-4fc2-a39a-1719145ba3c4,A,
7a9e9730-6d04-4f6d-a9c9-eb467e91debe,A,
252ded86-e5da-4c4e-bede-38b564231c14,A,Saturday
89b6e520-5b76-46d5-a327-993765046157,A,
a40cbff7-8e21-47f2-98d3-2d3484a28247,A,
35779fbe-42dd-4f8e-ba96-90cc1f7c39f5,A,
35acd805-b69f-4d18-9d0b-af8ea3a6c40e,A,
e001b554-1333-465e-8780-572b9febcbdc,A,
98212e58-4274-451c-9cd4-627f3795a61f,A,
90a4ad6d-cc50-476a-b001-765ca8af0467,A,
71f77e37-dcde-449c-8a0f-a60e501063ec,A,
078666e2-e934-48e2-8a92-cae904d73616,A,Monday
986456c6-bd6c-4268-84a4-ec0252af7f50,A,
7b8f910f-0423-4766-95e7-c0772ba6d1ea,A,
6a22d5be-8508-4cff-8b5e-7103bb9933ac,A,
9aa8a6cf-e96f-423d-a126-fd9727771c15,A,
ca2184a1-8f9e-4f5a-9d73-ba804b7354f6,A,
5be2a3f1-2237-400e-a22e-48426f98b481,A,
09fd7707-d56e-45be-917e-4eb8872c1552,A,Wednesday
8d529c3f-7ac8-45d5-a458-f0c677187cc0,A,
ab66044b-1b90-48b6-b740-ac7b53d18baa,A,
f67e2dd4-27a3-4b6a-b985-ec7516257b76,A,
0d2271f8-b642-4de8-9f02-42ef4c674ae9,A,Monday
4531f9e6-aa04-44f7-b454-b1e75e67803e,A,
3a099c51-5425-457c-b972-200f552c89e4,A,
eb585e3f-351a-4227-8312-eb20f9052e32,A,
6ddb1e48-cddb-4360-8229-a3a46b4eb8c9,A,
96be8d06-7e62-47ed-b262-01e75e27411a,A,
9463f7e0-4453-432d-9a5d-87a168355ab9,A,
6993e84f-8660-4d21-94ef-dee6cdfa912b,A,
6f2a279a-c9cf-461b-adb5-d0eae8774e42,A,
2b9d6142-528b-4686-802a-da7446d387be,A,Sunday
cca09bad-7729-4f80-8d11-bfc37438cd05,A,
af281c8a-3a6c-4842-9181-841a41c18c8d,A,
0ed721c9-e334-4e25-b202-ed9a0696a356,A,Friday
1eeb1600-7812-43e3-bf70-fbe1530073b4,A,Friday
8618430b-9294-486a-b93c-a0bc7feb2514,A,
4f84149c-f8c1-4f77-962d-0b45bd3f4dcb,A,
be9b2672-9d19-4f82-8438-46dedd0ff91d,A,
321c96eb-1d9b-45c7-a347-6235180faa1f,A,
b0d551a7-d251-46e2-ac75-f2b41f080cc1,A,
0e62f7a0-148b-4201-935e-7594054fd403,A,Tuesday
405afac3-5ab0-4f00-9bcd-8b01ca6b2532,A,
a6810802-a74a-42c4-891a-0ecd30838f01,A,
a8bb2c37-f389-4acf-946b-2d9807e31f1b,A,
76410e10-707a-499b-906a-1cfafd36a685,A,
55fb314f-3d4f-471c-ac8b-997fa96e3f6b,A,
143209b1-9da9-4149-8aa5-90e8f4e63d5d,A,Thursday
6414ccce-5406-4ed0-a59f-7c5e05b4ea01,A,
d6d9762a-7203-44c5-92d1-e7128f72022c,A,
08ad6384-8803-4dfd-8b3b-e58737fe6f62,A,Monday
0f7f3d12-6fe5-46b7-916f-defc588bc1a5,A,Tuesday
1f89b0e8-afbb-4bf7-b66e-1fb26dfc1747,A,Friday
e5ba7dc3-0428-4864-9152-2183008e4b04,A,
fb0fc910-1507-4e71-af52-e5be20f5091d,A,
7d9ee19c-f268-4df5-a29d-bc8d5cfeb1c0,A,
4565c135-129d-490f-9b86-c7a0568d60ea,A,
d997d6f2-ed78-4e49-8a8b-47fc82281268,A,
16b22328-3ee5-4e93-a3d5-d6342908be99,A,Sunday
9d19f341-9580-4eb2-bbda-cf207cc88c52,A,
94662e54-1a5f-48d2-8b6b-9f4633c54d25,A,
468c99e7-8770-49ba-806b-af3210c14bee,A,
fa1034d9-134a-4fa7-afff-bc925f1ef711,A,
772ff0b3-5fc2-4b4c-9033-6e6859b48198,A,
3d9e3be3-fe82-48ac-8f23-bd36ba86e1ea,A,
080a9124-6342-4bc6-8279-5be32049957b,A,Thursday
631cc284-5afa-4d9b-91f0-b81c465b610c,A,
09cf9910-1422-49fc-828d-9c26eee17f03,A,Thursday
1497a17d-4aed-4e38-9149-54a0c4d1a1b2,A,Wednesday
d5c1c9cb-2f89-47de-90da-a462f0ed1937,A,
736e9173-973a-41b2-8457-b6525e151dae,A,
33a29290-703d-4e75-9d06-2eac10e433cc,A,
35d0bb65-4e44-4bc9-ac8d-3c1998afbc79,A,
8e77ab39-13be-4f8f-b537-a02e4f827fd0,A,
e712c90c-3f4d-4210-9b2d-33fc54b11069,A,
a41c8605-9fda-4183-9f05-076d12f50232,A,
e6370943-f13d-4101-a533-86cbabb4d69a,A,
408d9603-8926-4d01-b624-e7776066f288,A,
79783ca2-3108-44b5-8531-39214dc542be,A,
cf8732c0-6fc7-487e-bdf2-7f6785bf48fe,A,
b995a16d-7f3c-4eac-9376-02ac69beeccd,A,
2a8f3ea9-0937-4d24-b470-32ac46ccefb0,A,Friday
0211ddf1-7f87-4a3c-bcab-a8c2f829e5b4,A,Thursday
f8a80d14-9ffe-48c5-9728-3848cc57418b,A,
